mfcc6_mean,mfcc3_mean,chroma_stft_var,mfcc5_var,mfcc4_var,mfcc4_mean,mfcc1_mean,rms_mean,mfcc19_mean,mfcc6_var,genre
5.9962983,-16.041754,0.08999187,81.9806,195.68456,49.200695,-273.10815,0.07853023,-2.4280462,68.83,jazz
24.741846,-47.509155,0.069686115,67.81068,117.56974,49.753235,-90.51853,0.09158852,-10.688817,47.73559,rock
21.873653,-37.05379,0.08859642,226.6467,238.61499,45.034443,-191.81975,0.05793128,-6.893743,183.8704,rock
11.94067,-36.495693,0.08952007,207.61389,146.90291,62.557808,-227.00774,0.06804053,-1.2771083,90.9637,jazz
-0.29027376,8.4113455,0.09697759,200.12418,328.93185,19.74121,-201.01233,0.085134655,-5.826944,277.9537,rock
22.971052,-3.8402216,0.09313244,156.68701,221.22963,44.724648,-280.1069,0.042812135,-5.5601435,77.981064,jazz
6.2659984,21.598724,0.08236178,72.861694,95.447975,16.52417,-160.95222,0.04607486,-2.9896834,50.006943,jazz
5.512468,-13.735755,0.08207616,81.87551,85.28476,16.157383,-102.0747,0.09746513,-3.1794064,79.165794,rock
14.71745,16.648367,0.088749826,108.54551,142.51894,18.15112,-63.59317,0.15194285,1.5881155,136.71991,pop
24.98964,-19.881697,0.0868122,194.90038,130.80081,48.259537,-139.85904,0.095147245,-1.9088422,101.07932,blues
-14.204603,-5.1828957,0.091677636,299.60245,550.8338,18.189846,-107.061264,0.11211001,-4.5861974,396.13516,hiphop
3.137018,27.57145,0.09008441,110.79526,234.44688,19.156,-81.80905,0.13154486,1.4278448,161.82172,pop
22.688192,-35.77722,0.08762475,153.55826,285.89154,61.22268,-126.82467,0.11418116,-1.7171924,120.314606,blues
5.114771,29.114527,0.101693,313.58127,503.07632,9.974131,-153.62534,0.122823305,-3.203784,355.90344,hiphop
18.210493,21.782791,0.09343089,260.8908,346.46985,49.143417,-122.82931,0.14879577,-4.793015,106.52272,hiphop
38.55996,-4.387235,0.08548107,106.585915,129.60884,55.660465,-128.46779,0.10276092,-7.3127904,70.59651,blues
-2.460832,-32.124565,0.082511514,42.94023,59.87339,16.72132,-173.30153,0.06290139,-4.6229305,43.82774,classical
3.5584161,24.60985,0.09212613,231.90872,363.90588,25.56635,-115.482346,0.13585398,-0.5030837,287.27942,pop
-5.8508935,-28.280893,0.083206825,61.6519,69.39332,25.083643,-293.0179,0.035671838,-3.5341585,66.976265,classical
5.9694223,-4.0728297,0.09197971,183.94667,299.9757,21.348185,-86.96627,0.14172776,2.0552936,236.98814,pop
15.888798,10.623836,0.09184327,257.43686,473.79672,31.276335,-319.15088,0.048182663,0.9074647,206.76572,blues
33.948463,-19.998692,0.09031372,294.66467,386.94998,39.938236,-208.77791,0.06885382,1.0861188,164.69704,hiphop
36.726856,10.26629,0.08198487,358.4259,185.01967,44.200657,-165.20735,0.09752247,-4.8050346,116.77809,hiphop
22.055712,-25.933474,0.0866309,199.84558,156.30266,38.77912,-75.26392,0.15477966,-6.5656786,96.57087,blues
4.2212906,-21.616367,0.08194237,117.33427,221.1933,17.486813,-152.35858,0.11568191,-5.185926,111.088005,classical
-1.9895914,4.6524734,0.08660309,274.62134,347.59152,23.896408,-80.686554,0.14127631,-0.78883123,237.51591,pop
29.842958,-36.819725,0.07495353,104.70707,120.171715,55.198265,-66.45669,0.120508224,-4.455336,59.703434,metal
22.766846,-41.70005,0.077793986,100.0243,107.78199,76.38899,-83.81203,0.15726244,0.7014753,73.08449,metal
32.604004,-5.079523,0.078356795,54.4161,112.45544,50.6052,-144.05156,0.08479783,-7.1812973,60.19518,disco
17.129536,11.526147,0.09198053,140.30176,266.89203,49.409504,-225.39987,0.054131523,-4.8652554,294.87903,disco
27.01622,-8.980859,0.097516656,243.44325,322.65408,44.311085,-189.55434,0.09741593,-3.583998,140.02538,reggae
32.62451,18.540478,0.084038705,473.7707,328.0614,51.243553,-249.97983,0.07017319,-6.835859,122.306755,reggae
23.252731,-24.14085,0.08306172,148.59297,185.08649,28.349258,-151.79866,0.069083825,-5.848352,92.81247,disco
25.71688,-2.7408361,0.090416655,349.84634,224.33684,47.26438,-187.18275,0.086786225,-4.0421147,183.43678,reggae
11.311212,3.2217062,0.085533336,192.27946,253.50513,26.136744,-93.731094,0.12364199,-3.229821,88.2707,disco
18.23058,-18.650707,0.09034826,179.67874,241.71036,33.679688,-241.27988,0.07253022,-4.2600427,143.02676,country
-1.9727235,-4.369952,0.0862679,209.25017,206.76291,30.558811,-119.54921,0.08972733,-3.467085,131.99918,country
29.642517,5.09998,0.08896373,108.456726,124.08193,58.156063,-190.07672,0.08777034,-7.9408326,90.71077,country
14.520728,-16.875967,0.08466427,226.90009,276.74655,45.596367,-170.74966,0.10252828,-2.778012,114.28522,country
18.312555,-19.93396,0.09021396,214.51547,184.855,53.27317,-175.08545,0.1128629,1.9830436,178.90088,country
23.375599,-33.23916,0.085879646,120.89116,172.33797,48.481686,-110.33924,0.14186403,-0.2824003,106.69713,country
20.059683,-16.866316,0.0842741,184.95764,287.95465,51.45794,-97.78576,0.1207518,-4.514266,152.24059,country
21.921581,-16.991507,0.08415479,133.76208,91.71956,40.300636,-110.601814,0.115123875,-5.693684,80.88276,country
-0.53364587,13.0588,0.08242302,141.06325,173.73912,31.924736,-128.89246,0.094031274,-0.6094118,135.773,country
16.580889,-11.9995165,0.08615705,206.01071,253.8615,52.94086,-228.60156,0.07508909,4.0524955,116.48592,country
5.415151,-19.803865,0.082785636,74.006424,116.90504,17.651905,-85.17147,0.105067536,0.51243997,90.62105,disco
31.554306,2.376643,0.10137817,543.4635,274.28458,40.107647,-209.92618,0.10275141,-7.8717194,147.32019,reggae
27.454813,-10.716153,0.09094193,114.926956,154.08255,42.184708,-191.65158,0.06867583,-1.546565,112.21891,disco
35.65348,-0.56834084,0.08306987,523.42377,352.3921,44.49441,-239.34454,0.07840009,-4.0284543,270.1346,reggae
25.508635,-17.284023,0.0960278,359.9385,295.90747,38.09479,-199.64413,0.09843963,-1.3266885,182.76704,reggae
17.199575,-20.587011,0.0947157,189.54147,268.0828,39.09887,-204.95444,0.06733375,-6.4866824,235.09325,disco
23.694727,-17.680912,0.088131346,237.53763,251.22281,53.32312,-175.45811,0.08039624,-5.9403615,236.16568,disco
23.54759,-40.187355,0.07546991,52.895824,90.08683,56.33194,-85.39394,0.10607088,-4.7116137,76.98532,metal
35.953484,-46.32526,0.07277882,48.29037,83.40207,75.47102,-85.28455,0.10767243,-0.94955474,44.80926,metal
43.49792,4.077128,0.079699464,211.20436,219.59987,66.35283,-199.24857,0.05948621,-7.625443,133.98428,hiphop
3.5350266,8.646907,0.09356845,106.39239,193.60858,31.764778,-275.01636,0.036570944,-2.3789601,189.15869,pop
2.6612957,-20.492592,0.08137172,49.248287,123.72975,18.817982,-119.10149,0.09386306,-3.8089187,30.341166,classical
30.365028,-24.777632,0.080174506,51.806576,58.54115,49.858826,-64.98261,0.15606004,-3.6691978,57.747677,blues
18.08103,-9.433153,0.09390277,220.2519,160.48009,48.49597,-184.95258,0.13357855,-5.8446712,164.45238,blues
30.91338,-3.5061414,0.07149427,165.3692,118.74671,55.265007,-185.50389,0.08605469,-1.9282862,126.233315,hiphop
-0.8218533,16.174671,0.08933972,245.87148,399.1151,8.918467,-107.264984,0.13462631,6.0610094,270.55334,pop
-4.2436085,-19.460752,0.08582112,81.11893,73.23781,34.295013,-413.18848,0.016458558,-0.056212105,36.04562,classical
3.9605947,12.682251,0.08513296,171.05708,267.8305,10.140937,-52.687923,0.13998826,4.8685412,184.2695,pop
4.086988,-21.602777,0.08339852,186.12561,91.54395,22.692434,-278.93918,0.04518521,-5.206254,100.36163,classical
1.317469,17.814903,0.09598026,319.6211,310.6205,37.92146,-162.21045,0.16022047,-3.332117,199.27327,hiphop
39.34936,-2.7328963,0.08043388,112.81562,114.407074,74.22088,-133.1009,0.10591813,-4.9584346,65.83503,blues
26.38811,-36.35365,0.07942125,179.0451,152.77977,64.141655,-94.57368,0.13511434,-5.487738,85.94003,blues
-7.570581,-18.341335,0.08953546,255.76123,366.9696,19.059566,-270.51263,0.035620127,-4.423545,347.8014,hiphop
1.360581,12.490629,0.07823631,88.070404,170.94836,11.293299,-72.20832,0.104077615,2.0650852,116.22753,pop
16.10317,-9.133394,0.082743034,121.63746,138.79848,49.695362,-128.70088,0.08658261,-4.6037445,68.99516,blues
10.422156,6.037978,0.08441023,179.78575,231.86214,17.65505,-66.13107,0.14356832,2.3211663,129.46904,pop
-9.550043,4.2665005,0.09795708,310.4713,396.899,14.481199,-150.82718,0.1373391,2.295711,311.12625,hiphop
7.1477103,23.468702,0.08131029,64.779236,94.39831,23.6835,-133.86102,0.06765526,-6.130517,61.09254,jazz
2.2417336,-12.691125,0.08648293,107.54148,274.92432,31.908073,-81.67588,0.106857374,-3.2096212,124.74494,rock
7.045723,-11.084323,0.07497133,85.77311,108.361115,19.715553,-30.942879,0.13105355,-1.701015,61.568462,rock
14.772505,30.081985,0.09103797,146.86978,169.15729,41.174038,-414.82556,0.021036047,1.6104865,108.86506,jazz
32.928036,-17.92997,0.08911826,155.61641,90.42098,45.84861,-110.42655,0.089503154,-4.8289356,58.453995,rock
4.018096,-22.307999,0.09540417,168.15906,385.6394,60.406467,-204.6079,0.10674425,1.6657896,182.55984,jazz
29.882729,-24.833412,0.09062184,154.76274,230.75745,47.51323,-117.13581,0.11419468,-2.3804336,65.21985,rock
11.047585,-12.31181,0.090574466,129.23914,112.282,47.9789,-219.7063,0.07971104,-3.4130583,82.70853,jazz
21.860094,-19.78666,0.09748638,221.92638,116.271454,52.372955,-271.57547,0.061376423,-0.7470889,35.626213,jazz
18.983088,-6.797395,0.09520121,53.994293,56.12807,55.64977,-263.91782,0.039711826,-1.0660647,56.49627,jazz
14.749507,-7.3631988,0.07877819,94.03139,173.005,33.582596,-63.8178,0.1318757,-6.3865404,74.27133,rock
22.802998,-31.377201,0.08059083,136.27602,114.89232,38.141582,-84.03815,0.11370688,-3.0838683,108.62732,rock
32.511055,-42.448505,0.08199848,56.417824,96.53333,22.61451,-63.544197,0.15878609,-3.3242319,36.783672,rock
28.347813,34.050236,0.09472329,230.28163,300.3087,31.35198,-260.97562,0.1030576,-9.696477,141.43456,blues
27.319763,-26.70932,0.082609996,142.01625,97.16722,53.348793,-79.61837,0.13085538,0.9410181,68.44821,hiphop
-2.2653296,2.1572912,0.09828949,445.9941,493.24768,12.660208,-123.2036,0.10926123,-2.928069,426.66983,hiphop
10.282711,-26.36593,0.09400241,177.52829,391.02777,73.12364,-244.05676,0.07985359,4.535857,157.40144,blues
10.206006,-23.593674,0.08511952,114.27212,82.01154,41.84497,-297.52118,0.032581724,0.041955743,69.35549,classical
3.262459,22.880003,0.089513086,166.33293,295.19025,16.80025,-89.903465,0.15518911,-0.4683719,233.60727,pop
0.62835205,-19.723825,0.086925805,117.87508,103.17648,31.229864,-364.90323,0.030405333,1.2046384,72.450935,classical
4.36591,12.923381,0.088859394,115.383224,262.96658,14.5216055,-80.494934,0.13154861,-0.84865475,185.87149,pop
30.07549,-10.976413,0.07993839,98.119,108.90148,69.93921,-143.87852,0.12434196,1.3772383,59.342445,metal
12.061712,1.9125719,0.09275561,255.5043,320.2057,29.105862,-146.65265,0.121087834,-1.590095,257.83377,reggae
22.92355,-57.353207,0.07590208,92.693634,113.38984,56.66186,-113.730675,0.08466458,-11.792049,101.25912,metal
28.8856,-28.523195,0.074284494,91.55638,159.55478,62.688812,-32.247963,0.14954934,-6.5666256,73.53726,metal
4.1396456,13.094708,0.08123378,105.28836,137.22868,29.325876,-97.485596,0.11709461,-5.9489646,72.63852,reggae
7.6511025,-8.25069,0.08391742,141.80887,235.95738,15.5018835,-84.43947,0.09296175,-2.0875514,120.07348,disco
-3.8263874,-11.348903,0.09352635,112.30118,245.54543,10.893178,-141.11427,0.086129144,-1.3610392,181.34842,disco
28.48576,-41.898926,0.066838466,63.773716,110.19101,55.501705,-79.57726,0.10360233,-3.460694,56.344357,metal
15.712845,-24.355778,0.08377565,260.67636,357.7128,17.952902,-182.74635,0.0634205,-0.33915076,126.292496,reggae
11.739595,-1.6038266,0.09320241,317.0487,363.7127,20.803415,-178.04614,0.081980556,1.3971013,187.79369,reggae
28.188818,-20.994324,0.07552395,185.56206,438.59167,59.677498,-85.71973,0.13019155,-2.3636603,170.79182,metal
11.988513,-30.67884,0.08220146,300.68033,261.61267,16.635315,-120.68578,0.10997102,-3.6792133,68.29502,disco
5.983715,-3.0290165,0.08401784,290.73477,330.22385,29.462086,-208.4416,0.08463414,3.3582351,148.10934,country
16.293076,6.41279,0.091279894,209.57016,215.04842,46.086586,-243.73822,0.055181723,-3.8622212,75.57738,country
7.9204054,-5.672003,0.08997776,163.4464,373.1339,35.51279,-148.93799,0.085514374,1.130344,130.58305,country
-5.429224,-27.164764,0.08200883,221.86044,235.76413,29.081009,-119.12465,0.09501815,-5.741538,128.353,country
10.77861,11.920302,0.08812518,233.63855,445.78464,1.3653725,-96.712845,0.10604289,2.295407,202.47351,disco
10.068285,14.631095,0.09515746,257.68008,493.6416,21.048948,-193.16698,0.08448196,-0.9974792,134.23895,reggae
30.795097,-17.519646,0.07384688,87.15397,143.93068,69.376564,-116.16572,0.1292311,3.735354,52.010136,metal
19.6981,-29.466524,0.073143505,60.581078,125.41133,70.02188,-68.176605,0.13960859,-6.574606,49.18516,metal
-5.5916996,-41.46983,0.08529578,245.28836,102.527565,41.21196,-181.62016,0.090510234,3.4995975,132.54436,reggae
0.64993906,-16.703089,0.08097597,104.13886,189.87505,0.111337855,-93.508095,0.10788093,1.8260705,98.90418,disco
9.2775135,4.7361107,0.07972331,199.19447,248.15039,16.348797,-69.54287,0.12216652,-4.0795064,92.37478,disco
29.891895,-23.893732,0.07270256,63.80378,95.66948,61.081234,-36.799633,0.13988332,-6.6181903,69.54303,metal
7.760139,-24.918526,0.08690482,111.76751,189.08574,21.302885,-120.70804,0.10476975,-7.426413,100.068085,reggae
11.878221,2.2369425,0.0941881,218.96983,287.3599,28.478346,-137.24472,0.12819606,-0.98449945,224.86421,reggae
31.99396,-47.2265,0.075266235,65.46949,86.11639,51.230663,-89.50485,0.08857576,-8.419766,88.66983,metal
25.274029,-40.76356,0.07653631,219.35495,139.96495,52.73117,-114.062454,0.08355634,-3.6606994,106.352554,metal
7.52688,24.80569,0.095355794,176.067,386.17938,12.193172,-81.00397,0.13908674,0.4868851,198.48308,pop
3.1993632,-21.440203,0.083314486,151.64583,126.12146,32.756245,-345.3149,0.030449962,1.882342,111.392624,classical
7.795637,-2.4686131,0.08529511,119.63366,250.93883,10.419211,-38.169147,0.14938329,-0.6029368,160.76839,pop
7.9097238,-25.88973,0.08748106,157.08087,135.64928,37.886288,-290.75156,0.03889285,1.0288748,68.6723,classical
13.9129715,-14.4505205,0.07965324,246.6605,453.66202,34.078796,-238.8348,0.071505554,4.913158,130.736,hiphop
13.257869,-0.1342251,0.0949897,196.60947,296.11078,60.36604,-304.33786,0.06224619,6.3964214,178.08327,blues
27.351274,16.972734,0.09738151,370.3747,357.1257,25.515274,-305.8317,0.08068218,-18.45363,166.18369,blues
21.505842,0.15024324,0.08666712,159.3979,266.4606,39.671066,-131.5732,0.122071266,-4.5231414,147.84363,hiphop
25.155254,-6.824265,0.09257027,128.87602,192.72289,23.674236,-199.86658,0.099574715,3.6555848,71.62419,rock
18.910677,-34.439083,0.07999993,180.87935,157.47276,38.35339,-83.91369,0.11775153,-0.8788977,117.47129,rock
11.691315,5.888168,0.079384066,82.62411,128.03479,32.893463,-144.36095,0.100182995,-5.5617337,55.445663,rock
23.559437,-7.9596963,0.09536754,223.00919,174.17451,38.014565,-414.7376,0.031675115,7.5854106,133.0252,jazz
18.22321,2.2552693,0.09943899,75.97759,84.81596,37.261967,-308.23685,0.038923807,-4.5187325,68.82085,jazz
25.842588,-21.107674,0.09471403,85.765045,172.62923,44.46372,-208.2635,0.054646328,-3.8196046,48.539642,jazz
14.728888,-23.14353,0.08957541,143.85957,163.3349,52.699036,-319.3835,0.029420419,-7.0045004,68.44433,jazz
26.924898,-26.480856,0.087777555,37.82534,62.179947,40.598804,-195.5421,0.05016568,-3.258922,23.539398,jazz
24.2903,-25.108553,0.08257649,115.789536,115.02792,42.405106,-111.332695,0.10518958,0.3049219,116.90833,rock
3.6874676,-20.791605,0.07319487,87.68994,232.3527,30.660286,-88.72999,0.093398266,-4.806002,74.364456,rock
11.86663,-9.492788,0.099944144,218.64847,301.16306,73.31022,-288.4237,0.073327035,-0.61839384,164.31143,blues
15.541209,-8.923348,0.08160951,162.86249,146.81218,26.958881,-36.80754,0.14476861,-1.7351261,74.96886,hiphop
33.188934,-28.809649,0.08251393,304.10074,477.15924,67.78101,-154.16783,0.12116403,13.9394865,156.56354,hiphop
20.679361,22.447994,0.09428206,193.53891,264.81384,30.212461,-238.03812,0.12062074,-9.887521,156.73615,blues
24.647919,12.078149,0.09768152,90.49004,160.19507,45.84114,-264.86096,0.06736771,4.084744,121.3498,blues
23.570906,-19.536257,0.08800221,571.4906,636.4518,48.304592,-135.15984,0.10203334,5.2748313,322.1459,hiphop
6.2707458,-17.294037,0.09522801,276.60526,125.488655,12.451607,-411.04297,0.012609408,0.6719598,111.635376,classical
-1.3875285,13.959959,0.07774773,157.663,257.59293,28.707848,-62.938587,0.11654453,1.5544204,142.51758,pop
-4.459932,-9.602036,0.08411589,64.27653,142.24391,24.582151,-385.54996,0.021474373,2.8054268,76.775215,classical
6.616738,-0.67476803,0.07375002,141.11905,151.53574,14.717205,-56.345,0.12828344,-1.1803175,136.40866,pop
7.1552253,-30.794432,0.08253031,94.26765,169.95117,38.4036,-267.11795,0.041719846,1.6787785,108.60712,classical
2.9705532,-4.1985755,0.08477103,115.55403,208.51727,-1.0717453,-24.998852,0.16351216,-0.48269033,123.58309,pop
16.510237,-44.96158,0.09528687,389.31967,222.6824,71.14521,-197.10019,0.11381361,-4.669316,128.22864,reggae
25.220188,-23.43007,0.085058816,83.45208,124.56833,60.843,-32.50851,0.15331256,-5.6130342,63.24922,metal
28.941956,-56.119427,0.0813818,66.76366,55.745636,51.811428,-106.06676,0.081904,-11.005441,71.555046,metal
12.061712,1.9125719,0.09275561,255.5043,320.2057,29.105862,-146.65265,0.121087834,-1.590095,257.83377,reggae
6.68076,11.833177,0.086302504,165.66829,342.3408,21.939613,-92.83744,0.108774796,2.1643784,120.56386,disco
4.15464,21.890726,0.08898749,291.7171,297.22272,33.827915,-163.38748,0.09970345,-1.90664,187.31964,reggae
12.539349,-22.5609,0.09055463,168.05875,308.98026,6.8687534,-140.65155,0.08741486,-1.0461636,141.99167,disco
30.11343,-24.872894,0.06894204,100.6412,120.23539,43.859486,-68.568954,0.12907055,-3.7209213,74.301674,metal
13.802816,29.21087,0.081037395,143.05685,317.64038,23.773441,-146.8169,0.09427869,-4.088053,75.59164,reggae
15.522878,9.621124,0.0926452,327.34198,303.3467,65.475365,-196.66362,0.09692403,1.1918405,223.15605,reggae
28.273142,-52.806023,0.06234233,59.543743,48.624264,43.313747,-54.72652,0.13192,-5.85312,40.978504,metal
-2.163994,-19.254215,0.081880346,143.17476,144.78333,34.150326,-144.77335,0.08502253,-0.6775192,89.71271,country
15.292437,-3.5997076,0.08915076,203.90262,272.0204,31.944967,-209.91641,0.0706205,-3.160846,174.8728,country
-3.4902692,-23.176666,0.093055055,242.5534,374.4708,27.11816,-267.16318,0.0682605,-0.54224545,161.57892,country
4.4114847,-11.532283,0.082614705,160.22658,163.22855,17.718119,-144.29233,0.082912125,-5.420373,139.48834,country
4.628617,-5.55872,0.09076091,383.10706,236.24586,48.15822,-213.5935,0.081417605,-7.611016,200.8367,country
9.482115,42.319454,0.08617274,126.74059,101.63821,37.54911,-286.5536,0.06866649,-1.0551069,104.0725,country
2.4932313,-32.488613,0.0950724,352.83017,890.67224,30.300194,-300.0698,0.036902323,-7.134058,356.159,reggae
36.93903,-16.892061,0.07759346,87.9267,127.32451,56.09126,-96.96798,0.10638506,-5.390594,75.93696,metal
22.650457,-33.39457,0.08312406,164.42473,413.6231,48.62193,-116.730865,0.079149246,-11.778712,130.36063,metal
17.123734,4.8066397,0.09300999,235.80704,417.30148,12.710779,-196.50119,0.08052696,-1.745782,171.24796,reggae
8.802548,-11.842071,0.08476621,120.99139,222.3588,38.80949,-85.85802,0.11660708,-2.6331043,80.04002,disco
23.174274,-0.7913824,0.10021568,216.86368,376.54648,32.42369,-207.85178,0.08053214,1.1188467,147.32225,reggae
16.845867,23.129303,0.08699508,262.9471,320.29218,31.11738,-173.64374,0.09175933,-0.48951957,152.32715,disco
20.294106,-45.6318,0.08168681,186.85486,172.12341,56.936325,-123.50328,0.07804883,-5.893317,127.10941,metal
7.1900954,19.277254,0.09146112,332.20187,423.6255,35.738335,-291.5039,0.052279167,0.7140923,158.07155,reggae
2.7382593,-15.256528,0.08702868,142.4583,312.04483,38.268745,-159.81503,0.08885883,1.5925274,156.77002,reggae
24.94897,-30.724083,0.07625288,87.70314,171.567,68.64414,-63.171925,0.1394024,-7.6749015,72.31773,metal
-0.09916257,26.33664,0.08879367,192.15442,280.80334,3.10081,-92.90094,0.12888376,-1.3863641,250.51909,pop
11.157374,-36.17831,0.084988795,74.89614,63.985622,32.5521,-261.57526,0.041566994,-4.9542646,58.524612,classical
-0.46415555,-2.1396277,0.08161816,125.92676,190.76805,4.964784,-30.387169,0.15268062,0.7211995,142.77,pop
8.481921,-29.680008,0.08505975,144.07944,115.95395,31.505621,-316.5172,0.02892528,-4.5729117,136.66103,classical
1.857604,12.654878,0.08610379,118.67729,160.61644,24.454782,-88.33448,0.13337554,3.8151054,145.72693,pop
-1.4095607,-38.61377,0.08811262,163.63498,241.53076,25.773458,-281.04245,0.04124635,-2.980826,88.15538,classical
11.293831,-7.6062126,0.0960379,443.38303,315.60303,50.259525,-252.86191,0.08061375,-3.6573286,91.96664,blues
33.901745,-3.4443617,0.07544813,236.45076,292.51636,50.308372,-132.93663,0.13750377,-0.2878486,162.88472,hiphop
23.916723,-20.673712,0.084260546,252.76683,291.32556,49.906082,-71.430756,0.15040478,3.5851128,147.40504,hiphop
24.365667,17.425383,0.09807674,211.71243,183.0427,32.87605,-248.92154,0.111558236,-10.952864,102.56753,blues
7.2490206,-2.6895497,0.091321856,185.69748,291.95346,69.831345,-263.5208,0.07443815,1.3201144,181.10655,blues
12.0861435,12.506917,0.085568644,327.46182,237.81192,26.48669,-135.66782,0.12455341,2.715353,128.17606,hiphop
10.29983,-13.200241,0.077172846,94.14288,94.9475,23.915154,-41.387165,0.14130501,-3.3927226,77.465576,rock
21.639849,-41.25594,0.07888951,95.283775,124.24622,33.887177,-65.93457,0.12384528,-3.0410185,92.53476,rock
23.189901,-14.986824,0.08733052,68.837036,130.93892,41.510864,-269.85782,0.04867292,-0.7153209,49.58484,jazz
18.321518,-15.57463,0.09367273,44.311153,84.314156,47.236176,-239.0904,0.04276155,-9.982933,41.376236,jazz
18.393398,0.46974206,0.099450186,99.28696,144.37424,43.31558,-246.70114,0.061707836,0.9191247,55.65336,jazz
14.684563,16.431726,0.08975589,97.23435,105.66704,19.34932,-306.8712,0.075795375,-2.8233423,85.17198,jazz
22.982069,-13.035534,0.087023705,58.860252,69.87769,52.845287,-177.65971,0.046130575,-3.5310745,46.926018,jazz
7.546104,-18.463081,0.08999458,89.29914,210.64468,51.328014,-275.2899,0.07853059,-1.608764,70.18812,jazz
27.96947,-32.051304,0.08044083,122.66348,122.68638,48.115803,-85.84098,0.11475294,-3.1694596,88.29559,rock
10.639647,-16.980907,0.0873352,155.17017,128.23038,35.227192,-68.012115,0.14296354,-6.818146,73.368866,rock
15.642968,-14.463949,0.09261187,502.66022,338.15344,41.735313,-226.82549,0.06550625,2.4174058,280.90503,blues
23.389706,-11.024812,0.0921965,270.99753,468.5621,42.403534,-104.068245,0.14386559,0.083439715,199.29866,hiphop
6.036102,-4.1825833,0.08205653,124.201416,381.8638,14.789195,-64.55829,0.13875577,0.33876657,134.24597,hiphop
21.928175,9.639192,0.10325429,234.74896,362.10233,50.018078,-280.5867,0.08206451,5.0700645,131.96603,blues
25.24923,15.19082,0.09661188,170.3261,148.50702,22.170263,-203.07349,0.12196697,-14.028648,120.168175,blues
34.57478,-22.52156,0.07870901,212.78333,256.25427,49.019466,-89.59451,0.15233956,1.5854017,126.81252,hiphop
-3.4872222,-33.03893,0.08363422,142.7897,70.4388,28.378998,-327.0316,0.030429013,2.325137,87.75591,classical
5.345491,9.858164,0.09708075,171.60957,352.23727,10.017286,-76.85254,0.13633825,1.4426026,200.67168,pop
18.380796,-34.609653,0.084151514,70.65747,166.83638,26.161133,-269.41248,0.035733942,0.7878567,74.70649,classical
-0.9268978,-4.8467283,0.08470653,109.03692,227.92796,-0.41045418,-54.419746,0.13420118,0.91926193,134.33086,pop
2.4093485,-32.947712,0.08413024,149.66705,120.749214,22.655794,-236.23553,0.05823935,1.5695726,74.84333,classical
8.603577,34.23809,0.08653771,105.93894,275.1921,12.293062,-86.577484,0.13788909,3.8000624,153.94846,pop
26.14466,-24.879187,0.077959344,78.39405,115.79057,57.112545,-36.153282,0.14773688,-7.0577865,69.265915,metal
-9.898206,-6.314688,0.088205345,442.47427,304.52457,9.029865,-163.79117,0.08803589,-0.50451905,271.1317,reggae
4.520663,29.47141,0.10156318,210.47047,427.66388,18.317451,-146.5377,0.1309203,3.052088,213.36322,reggae
25.946915,-32.906765,0.081901185,69.6301,112.92646,63.679264,-41.867302,0.14362139,-5.7333775,64.402596,metal
6.758797,-2.4053776,0.08366355,186.41458,329.86725,24.573404,-126.535965,0.099362515,-2.90556,198.27942,reggae
39.835564,-23.611216,0.08411394,47.207558,111.53964,52.75428,-119.47293,0.11217206,-9.211577,51.36915,metal
26.112387,-32.68431,0.07832283,139.03238,172.90173,45.700714,-41.29458,0.14713,-4.3661647,98.82875,metal
9.338478,18.724827,0.08105798,169.32304,283.3141,28.911366,-130.27872,0.11264567,-0.9711066,163.2811,reggae
0.65855604,3.2363017,0.08672764,286.74982,378.7397,18.963326,-64.48495,0.12590237,4.685553,182.41566,disco
24.717714,-2.527761,0.08289935,248.35376,428.60034,52.796772,-188.47523,0.08105563,-1.2371949,158.4806,reggae
10.073424,4.0894675,0.081884205,118.70505,177.58636,12.853379,-55.186497,0.11822538,4.1318245,67.97835,disco
17.195152,-4.846769,0.08302307,120.482086,153.77182,32.232204,-70.702,0.1621009,-3.341434,125.49028,country
3.7815027,-8.456096,0.09122201,147.9271,167.55408,13.953128,-163.94266,0.06811178,0.44205883,211.5559,country
25.11043,22.42723,0.08591825,230.55836,392.87845,46.016987,-176.5649,0.08812822,-7.5823913,111.85934,country
4.116897,-21.02156,0.09121163,296.98645,321.4736,36.97959,-226.49062,0.08963175,-5.9263935,124.25745,country
-7.1399117,-6.015249,0.08154772,225.56276,298.74396,25.168753,-134.7113,0.08462029,-2.5352118,187.65468,country
3.5574372,0.9239016,0.07378954,75.63027,118.41865,26.730614,-32.31716,0.14897911,0.845952,86.271675,country
11.869226,7.018384,0.07628654,84.752785,144.05522,16.565216,-54.381996,0.12329295,-1.8756081,110.72121,disco
25.268778,-35.309196,0.0910859,157.45053,224.86069,33.33264,-166.69118,0.06847347,-2.1884494,243.11119,reggae
2.3355527,20.950214,0.089555636,139.67758,184.94891,29.90599,-94.57729,0.10357345,-0.7781695,93.23435,disco
29.150654,-35.25406,0.07665525,81.38852,139.21399,50.352875,-73.11167,0.113708496,-5.025599,59.739426,metal
13.003061,24.953297,0.08114117,225.31342,454.6841,37.290462,-132.80179,0.07860443,1.6032265,133.67896,reggae
28.46144,22.394472,0.073075324,185.43866,396.33237,30.387163,-174.61794,0.09150311,3.3618448,103.59346,reggae
